url_path,views_total,views_unique
/sysbio-curie/MaBoSS/actions,153,1
/sysbio-curie/MaBoSS/actions/caches,33,1
/sysbio-curie/MaBoSS,27,6
/sysbio-curie/MaBoSS/tree/master/tutorial/MaBoSS-2.0,8,2
/sysbio-curie/MaBoSS/actions/runs/14928081590,6,1
/sysbio-curie/MaBoSS/actions/runs/14928081590/job/42070814379,5,1
/sysbio-curie/MaBoSS/actions/runs/15073508175,5,1
/sysbio-curie/MaBoSS/actions/workflows/maboss-macos.yml,5,1
/sysbio-curie/MaBoSS/actions/runs/15046440999,4,1
/sysbio-curie/MaBoSS/tree/development,4,1
