url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0/actions,162,1
/sysbio-curie/MaBoSS-env-2.0,60,4
/sysbio-curie/MaBoSS-env-2.0/actions/caches,31,1
/sysbio-curie/MaBoSS-env-2.0/commits/master,13,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/5999367814,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/6036830719,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/6036830738,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/workflows/maboss-windows.yml,7,1
/sysbio-curie/MaBoSS-env-2.0/actions/runs/6038137301,6,1
/sysbio-curie/MaBoSS-env-2.0/actions/workflows/cmaboss-macos.yml,6,1
