url_path,views_total,views_unique
/sysbio-curie/MaBoSS-env-2.0,19,8
/sysbio-curie/MaBoSS-env-2.0/tree/master/tutorial/MaBoSS-2.0,9,3
/sysbio-curie/MaBoSS-env-2.0/tree/master/tutorial,6,3
/sysbio-curie/MaBoSS-env-2.0/blob/master/tutorial/MaBoSS-2.0/TutorialMaBoSS_2_0.pdf,3,2
/sysbio-curie/MaBoSS-env-2.0/tree/master/scripts,3,2
/sysbio-curie/MaBoSS-env-2.0/blob/master/tutorial/MaBoSS-2.0/example.cfg,2,2
/sysbio-curie/MaBoSS-env-2.0/commit/3974dc12efc7d02ec0c4fc1aaaf8c1f1c69f212f,2,1
/sysbio-curie/MaBoSS-env-2.0/commits/master,2,1
/sysbio-curie/MaBoSS-env-2.0/pull/12,2,1
/sysbio-curie/MaBoSS-env-2.0/tree/master/bindings/python,2,1
